Unit name,Protocol,Comment,TOP Rating,Read ID,Read DTC,Live data,Parametrization,Programm.,Special func.,Cable,Univ. FR program,Univ. FR adapt.,Univ. cab,OEM,Group of vehicles,Vehicles,Photo,Connection diagram
BW416.NLF0.,Flexray,Done,,,,,,,,MS-39004 (204F),FR001,1-PA/4-SA,No,32105A39019 32106853629 32106857347 32106867357 32106870485 32106870588 32106870900 32106871622 32106874730 32106876113 32106877491 32106877503 32106877505 32106878972 32106879014 32106879026 32106879028 32106882048 32106882105 32106882117 32106884140 32106887668 32106887676 32106888644 32106888652 32106892293 32106892293UB 32106892333 32106892335 32106899423 32106899993 6853631 6880902 ,BMW,"MINI MINI (F56) [2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MINI MINI (F55) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MINI MINI Кабриолет (F57) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW416.NLF0.jpg,Flexray
BW416.NLFP.,Flexray,Done,,,,,,,,MS-39004 (204F),FR001,1-PA/4-SA,No,32105A2ED39 32105A39019 32105A19883 32105A12BD0 32106897685 32106857347,BMW,"MINI HATCH F56 [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MINI HATCH F55 [2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MINI CABRIO F57 [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW416.NLFP.jpg,Flexray
BW416.VLF0.,Flexray,Done,,,,,,,,MS-39004 (204F),FR001,1-PA/4-SA,No,32105A12B99 ,BMW,"MINI MINI (F56) [2020, 2021, 2022, 2023, 2024, 2025]",No,Flexray
BW417.NLA0.,Flexray,Done,,,,,,,,MS-39004 (204F),FR001,1-PA/4-SA,No,32106873707 32106876123 32106877459 32106877499 32106880912 32106884081 32106889669 32106889671 32106892304 32106892340 32106892346 32106899386 32106899389 32106899392 32106899434 32106899956 32106899962 ,BMW,"BMW X1 (F48) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",No,Flexray
BW417.NRA0.,Flexray,Done,,,,,,,,MS-39004 (204F),FR001,1-PA/4-SA,No,32101543125 32106858679 32106892374 32106897699 32106899435 ,BMW,"BMW X1 (F48) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",No,Flexray
BW417.SLA0.,Flexray,Done,,,,,,,,MS-39004 (204F),FR001,1-PA/4-SA,No,32105A12BE3 32105A39032 32105A2EDA0 32105A19896 32106897698 32106857930 32101543721,BMW,"BMW X1 F48-49 [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X2 F39 [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,Flexray
BW412.ILA3.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A3AD96 32106878063 32106879883 32106883953 32106886586 32106888562 32106891483 32106893010 32106896842 ,BMW,"BMW 7 (G11, G12) [2015, 2016, 2017, 2018, 2019], BMW 5 (G30, F90) [2016, 2017, 2018, 2019, 2020], BMW 5 Touring (G31) [2017, 2018, 2019, 2020], BMW 6 Gran Turismo (G32) [2017, 2018, 2019, 2020]",No,Flexray
BW412.ILR0.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A11772 32105A1C737 32106886641 32106888302 32106891515 32106891879 32106893042 32106896874 ,BMW,"BMW 7 (G11, G12) [2015, 2016, 2017, 2018, 2019, 2020], BMW 5 (G30, F90) [2016, 2017, 2018, 2019, 2020], BMW 8 Кабриолет (G14) [2019, 2020], BMW 6 Gran Turismo (G32) [2017, 2018, 2019, 2020]",BW412.ILR0.jpg,Flexray
BW412.ILA2.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A90D81 32105A3ADA1 32106888563 32106885748 32106896843 32106893011 32106891848 32106891484 32105A3AD97 32105A90D77 32106888564 32106886618 32106896868 32106893036 32106891873 32106891509,BMW,"BMW 7 G11-12 [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,Flexray
BW412.MLA2.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32107884637 32107886001 32107908980 32108088845 32108092825 32108092871 32108097647 ,BMW,"BMW 5 (G30, F90) [2017, 2018, 2019, 2020], BMW 8 (G15) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 8 Кабриолет (G14) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 8 Gran Coupe (G16, F93) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW412.MLA2.jpg,Flexray
BW412.NLA2.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A1C5C9 32105A3AD93 32105A3AD97 32105A3ADA3 32105A90D73 32105A90D83 32106886583 32106886588 32106886603 32106886604 32106886607 32106886615 32106886618 32106888276 32106888297 32106888558 32106888559 32106888560 32106888564 32106890091 32106891480 32106891485 32106891505 32106891509 32106891849 32106891873 32106893006 32106893012 32106893032 32106893036 32106896837 32106896844 32106896865 5A1C5C9 6886583 6886603 6886604 6888297 6890091 6891480 6891505 6891509 6896844 6896865 ,BMW,"BMW 5 (G30, F90) [2016, 2017, 2018, 2019, 2020]",BW412.NLA2.jpg,Flexray
BW412.NLA3.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32106878061 32106879881 32106883951 32106890092 32106891480 32106891844 32106893006 32106893032 32106896838 32106896864 32106896865 ,BMW,"BMW 7 (G11, G12) [2015, 2016, 2017, 2018, 2019], BMW 5 (G30, F90) [2016, 2017, 2018, 2019, 2020], BMW 5 Touring (G31) [2017, 2018, 2019, 2020], BMW 6 Gran Turismo (G32) [2017, 2018, 2019, 2020]",BW412.NLA3.jpg,Flexray
BW412.NLR0.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A3AD83 32105A3AD84 32105A3AD85 32105A90D63 32105A90D65 32106882750 32106886580 32106886583 32106886595 32106886612 32106888285 32106888550 32106890561 32106890565 32106891468 32106891493 32106891495 32106891859 32106893020 32106893022 32106896854 6886580 6886595 6888285 6890561 6890565 6891493 6891495 6891859 6893020 6893022 ,BMW,"BMW 7 (G11, G12) [2015, 2016, 2017, 2018, 2019, 2020], BMW 5 (G30, F90) [2016, 2017, 2018, 2019, 2020], BMW 8 Кабриолет (G14) [2019, 2020], BMW 6 Gran Turismo (G32) [2017, 2018, 2019, 2020]",BW412.NLR0.jpg,Flexray
BW412.NRA3.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A3AD95 32106878062 32106879882 32106883952 32106888562,BMW,"BMW 7 (G11, G12) [2015, 2016, 2017, 2018, 2019, 2020], BMW 5 (G30, F90) [2016, 2017, 2018, 2019, 2020], BMW 8 Кабриолет (G14) [2019, 2020], BMW 6 Gran Turismo (G32) [2017, 2018, 2019, 2020]",BW412.NRA3.jpg,Flexray
BW412.NRR0.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,7818994762,BMW,"BMW 5 G30-38 [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,Flexray
BW415.NL00.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A07836 32105A1D6B3 32105A26B11 32105A2FB68 32105A32160 32105A34A92 32105A49D28 32105A50428 32106753934 32106753934JN 32106853623 32106889253 32106893323 32106893593 32106894416 32106894550 ,BMW,"BMW X3 (G01) [2017, 2018], BMW iX3 (G08) [2020, 2021, 2022, 2023, 2024, 2025]",BW415.NL00.jpg,Flexray
BW415.NR00.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32106894420,BMW,"BMW X3 (G01) [2017, 2018]",BW415.NR00.jpg,Flexray
BW415.SLA0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32107884099 32107887567 32107888787 32107889742 32108089273 32109500643 32109503453 32109504771 ,BMW,"BMW X3 (G01) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X4 (G02) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW415.SLA0.jpg,Flexray
BW418.MLA0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,227907949 227907949MT 32105B391B3 32105B54C61 32107884333 32107887415 32107887415MT 32107887571 32107888783 32107889752 32107907949 32107907949MT 32107907953 32107908021 ,BMW,"BMW 4 купе (G22, G82) [2021, 2022, 2023, 2024, 2025], BMW 3 Touring (G21) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 3 (G20) [2021, 2022, 2023, 2024, 2025]",BW418.MLA0.jpg,Flexray
BW418.NLA0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A2F517 32105A324B2 32105A47701 32106898114 32106899681 32106899681ТТ 32106899773 32107915588 ,BMW,"BMW 3 (G20) [2018, 2019, 2020]",BW418.NLA0.jpg,Flexray
"BW418.NLR0.
",Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A09C07 32105A09C09 32105A12398 32105A1AC01 32105A1AC03 32105A2F514 32105A324B0 32105A3B7D8 32105A3C124 32105A40322 32105A477B9 32105A4E474 32105A504C7 32105A58429 32105A65A16 32105A748D5 32105A79679 32105A79679JA 32106761573 32106761573JA 32106763697 32106887618 32106896201 32106896212 32106897805 32106897810 32106898112 32106898123 32106899679 32106899771 32107915497 32107915586 ,BMW,"BMW 3 (G20) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 3 Touring Van (G21) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 4 купе (G22, G82) [2020, 2021, 2022, 2023, 2024, 2025], BMW 4 Кабриолет (G23) [2020, 2021, 2022, 2023, 2024, 2025], BMW 4 Gran Coupe (G26) [2021, 2022, 2023, 2024, 2025], BMW 2 купе (G42) [2021, 2022, 2023, 2024, 2025]",BW418.NLR0.jpg,Flexray
BW418.SLR0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A79690 32105B58D39 32105B38B44 32105A504D0 32105A56C75 32105A49BD7 32105A349E8 32105A3B7E1 32105A07830 32105A123A3 32105A077F4 32106763697 32106897810,BMW,"BMW 2 G42 [2021, 2022, 2023, 2024, 2025], BMW 3 G20-21 [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 4 G22-26 [2020, 2021, 2022, 2023, 2024, 2025]",BW418.SLR0.jpg,Flexray
BW418.MLR0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,"32105B391A9, 32105B54C57, 32107882939, 32107882939RV, 32107884097, 32107887413, 32107887569, 32107888781, 32107889748, 32107907951, 32107908017, 32109504850",BMW,"BMW 3 G20-21 [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 4 G22-26 [2020, 2021, 2022, 2023, 2024, 2025], BMW M3 G80-81 [2020, 2021, 2022, 2023, 2024, 2025], BMW M4 G82 [2020, 2021, 2022, 2023, 2024, 2025]",,Flexray
BW421.NLA0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,,No,32106888565 4532009729 ,BMW,"BMW 8 (G15) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW421.NLA0.jpg,Flexray
BW421.ILA0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,,No,32105A52F98 32107916111 32105A1C5A7 32105A8FB08,BMW,"BMW 8 G14-16 [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW421.ILA0.jpg,Flexray
BW422.ILA0.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,2-PA/1-SA,No,229503455 32105A09BB9 32105A1AC40 32105A1AC46 32105A3C144 32105A478A0 32105A57701 32105A65A58 32105A74963 32106892850 32106896995 32106897584 32106899684 32106899862 32107915598 32107915598TO 32107915604 ,BMW,"BMW X7 (G07) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X5 (G05, F95) [2019, 2020, 2021, 2022, 2023]",BW422.ILA0.jpg,Flexray
"BW422.NLA0.
",Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,2-PA/1-SA,No,32105A09BB8 32105A09BC4 32105A1AC39 32105A1AC45 32105A3C142 32105A47898 32105A576F7 32105A65A52 32105A74956 32106892849 32106896994 32106899861 32106899863 32106899864 32107915597 32107915597TM 32107915603 ,BMW,"BMW X7 (G07) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X5 (G05, F95) [2019, 2020, 2021, 2022, 2023]",BW422.NLA0.jpg,Flexray
BW422.SL00.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,2-PA/1-SA,No,32105A93791 32105A7F9D4 32105B35834 32105B4D9A7,BMW,"BMW X7 G07 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X6 G06 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X5 G05 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW422.SL00.jpg,Flexray
BW422.MLA0.,Flexray,Done,TOP100,,Yes,,,,,MS-39009 (209F),FR002,2-PA/1-SA,No,"32107888791, 32107884101, 32107887573, 32107889744, 32107889744UO, 32107889746, 32109501977, 32109503455, 32109503455UO, 32109504773, 32109882093",BMW,"BMW X5 G05 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X5M F95 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X6 G06 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW X6M F96 [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW422.MLA0.jpg,Flexray
BW424.NLR0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,,No,32105A1AFB0 32105A58442 32105A58442TU 32106896204 32106896215 32106898115 32106898126 44250-WAA01 44250-WAA08 44250-WAA09 ,BMW,"BMW Z4 Roadster (G29) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], TOYOTA SUPRA (DB_) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW424.NLR0.jpg,Flexray
BW424.SLR0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,,No,32105A58426 ,BMW,"BMW Z4 Roadster (G29) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], TOYOTA SUPRA (DB_) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW424.SLR0.jpg,Flexray
BW301,PWM,Done,TOP100,,,,,,,MS-37004 (5P),,,Yes,32416758147 32416758148 32416760060 32416760248 32416760567 32416769759 32416769962 32416769963 32416778424 32416778425 NR6760060 ,BMW,"MINI MINI (R50, R53) [2001, 2002, 2003, 2004, 2005, 2006], MINI MINI кабрио (R52) [2004, 2005, 2006, 2007], MINI MINI (R56) [2006, 2007, 2008, 2009, 2010, 2011, 2012]",BW301.jpg,No
BW701,CAN,Done,,,,,,,,MS-35034 (59C),,,Yes,32306765218 32306780728 ,BMW,"BMW Z4 (E85) [2003, 2004, 2005], BMW Z4 купе (E86) [2006, 2007, 2008, 2009]",BW701.jpg,No
BW425.NLF0.,,Need can data,,,,,,,,Need unit,,,Need unit,5A09727 5A24218 5A24202 38288673490 32105A09727,BMW,"BMW 1 F40 [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 2 F44 [2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW425.NLF0.jpg,No
BW425.SLF0.,,Need can data,,,,,,,,Need unit,,,Need unit,32105A24222 32105A5B012 32105A3B652 32105A09746 32105A09731 32106891579 32106860699,BMW,"BMW 1 F40 [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 2 F44 [2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW425.SLF0.jpg,No
BW401.NLA0.,,Need can data,,,,,,,,Need unit,,,Need unit,32106889420 32106888693 32106881129 32106879075 32106873667 32106870515 32106870540,BMW,"BMW i8 I15 Roadster [18-20], i8 I12 [14-20]",No,No
BW402.NLR0.,,Need can data,,,,,,,,Need unit,,,Need unit,32105B35871 32105A937B5 32105A7FA00 32105A7FA00TK,BMW,BMW 7 G70 [22-],BW402.NLR0.jpg,No
BW402.NLA0.,,Need can data,,,,,,,,Need unit,,,Need unit,"32105A7F9F6, 32105A6ED73, 32105A7F9F6TH, 32105A937B1, 32105B35874, 32105B4D315, 32105B69003, 32105B78074",BMW,"BMW i7 G70 [2022, 2023, 2024, 2025], BMW 7 G70 [2022, 2023, 2024, 2025]",BW402.NLA0.jpg,No
BW426.NLA0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A07140 32105A07838 32105A07844 32105A1D6D9 32105A26B13 32105A2FB64 32105A2FB69 32105A32160 32105A32160JT 32105A34A93 32105A34AA0 32105A49D29 32105A50429 32105A50588 32106753936 32106853625 32106887614 32106890305 32106890607 32106892944 32106893325 32106893595 32106893760 32106894418 32106894551 32106895745 ,BMW,"BMW X3 (G01) [2017, 2018], BMW X4 (G02) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW426.NLA0.jpg,Flexray
BW427.NLA0.,Flexray,Done,,,Yes,,,,,MS-39009 (209F),FR002,1-PA/1-SA,No,32105A077F8 32105A07833 32105A123A6 32105A349F1 32105A3B7E5 32105A49BE2 32105A504D5 32105A56C69 32105A56C80 32105A796B9 32106756508 32106887620 32106897813 32106897813JJ ,BMW,"BMW 3 (G20) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 3 Touring (G21) [2019, 2020, 2021, 2022, 2023, 2024, 2025], BMW 4 купе (G22, G82) [2021, 2022, 2023, 2024, 2025], BMW i4 (G26) [2021, 2022, 2023, 2024, 2025], BMW 2 купе (G42) [2021, 2022, 2023, 2024, 2025]",BW427.NLA0.jpg,Flexray
BW428.NLA0.,Flexray,Need can data,,,,,,,,Need unit,,,Need unit,32105B4D326 32105B35868 32105A93756 32105B35868T6,BMW,"BMW 5 G60 [2023, 2024, 2025]",No,No
BW428.NLR0.,Flexray,Need can data,,,,,,,,Need unit,,,Need unit,32105A93761 32105B35864 32105B4D320,BMW,"BMW 5 G60 [2023, 2024, 2025]",No,No
BW404.NL00.,Flexray,Done,,,,,,,,MS-39000 (NEW),FR003,2-PA/4-SA,No,32105A6F281 32105A55E48 32105A55E31 32105A5D775,BMW,"BMW X1 U11 [2023, 2024, 2025]",BW404.NL00.jpg,Flexray
BW404.SL00.,Flexray,Done,,,,,,,,MS-39000 (NEW),FR004,2-PA/4-SA,No,32105A5D781 32105A87CE9 32105A6F283 32105A55E54,BMW,"BMW X1 U11 [2023, 2024, 2025]",BW404.SL00.jpg,Flexray
BW405.NLA0.,Flexray,Done,,,Yes,,,,,MS-39000 (NEW),FR002,2-PA/4-SA,No,225A558E0 32105A29CC6 32105A558E0 32105A558E0TB 32105A68516 32105A685E5 32105A7A5D6 32105A7A5D6TB 32105A827C5 32105A937C2 32105B357F4 ,BMW,"BMW iX (I20) [2021, 2022, 2023, 2024, 2025]",BW405.NLA0.jpg,Flexray
BW419.NL00.,Flexray,Done,,,Yes,,,,,MS-39004 (204F),FR001,1-PA/4-SA,No,32105A2ED49 32105A39021 32105A19885 32105A12BD2 32106897687 32106857349,BMW,"Mini Clubman (F54) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], Countryman (F60) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",BW419.NL00.jpg,Flexray
BW429.NLR0.,CAN,Done,,,,,,,,MS-36006 (23R),,,Yes,32106789925 32106791449 32106791449LZ 32106794435 32106855888 32106855888LY 32106870447 32106872482 32106874244 32106893463 6791449 6855888 ,BMW,"BMW Z4 (E89) [2011, 2012, 2013, 2014, 2015, 2016]",BW429.NLR0.jpg,BW407conn.jpg
BW430.NLR0.,,Need can data,,,,,,,,Need unit,,,Need unit,"32105A43107, 32106891573, 32105A141D1, 32106899330, 32107915514",BMW,"BMW i3 I01 [2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",No,No
ME401.NLF0.,CAN,Done,TOP100,,,,,,,MS-36005 (21R),,,Yes,1694600700 1694601700 1694602100 1694602700 1694603000 169460300080 1694603100 A1694600700 A1694601700 A1694602100 A1694602700 A1694603000 A169460300080 A1694603100 ,MERCEDES-BENZ,"MERCEDES-BENZ A-CLASS (W169) [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], MERCEDES-BENZ B-CLASS (W245) [2005, 2006, 2007, 2008, 2009, 2010, 2011]",ME401.NLF0.jpg,ME401conn.jpg
ME401.NRF0,CAN,Done,TOP100,,,,,,,MS-36005 (21R),,,Yes,1694602200 1694602800 1694603300 A1694602200 A1694602800 A1694603300 ,MERCEDES-BENZ,"MERCEDES-BENZ A-CLASS (W169) [2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], MERCEDES-BENZ B-CLASS (W245) [2005, 2006, 2007, 2008, 2009, 2010, 2011]",ME401.NRF0.jpg,ME401conn.jpg
ME402.NL00.,CAN,Done,TOP50,,,,,,,MS-36028 (63R),,,Yes,1664603000 1664604200 1664605600 1664606000 A 166 460 30 00 42 50 56 60 A1664603000 A1664603600 A1664603800 A1664604200 A166460420080 A1664604300 A1664606000 ,MERCEDES-BENZ,"MERCEDES-BENZ M-CLASS (W166) [2012, 2013, 2014, 2015], MERCEDES-BENZ GL-CLASS (X166) [2012, 2013, 2014, 2015], MERCEDES-BENZ GLE (W166) [2015, 2016, 2017, 2018], MERCEDES-BENZ GLS (X166) [2015, 2016, 2017, 2018, 2019]",ME402.NL00.jpg,ME402conn.jpg
ME402.NR00.,CAN,Done,TOP50,,,,,,,MS-36028 (63R),,,Yes,A1664604300 A1664605100 A1664606100 ,MERCEDES-BENZ,"MERCEDES-BENZ M-CLASS (W166) [2012, 2013, 2014, 2015], MERCEDES-BENZ GL-CLASS (X166) [2012, 2013, 2014, 2015], MERCEDES-BENZ GLE (W166) [2015, 2016, 2017, 2018], MERCEDES-BENZ GLS (X166) [2015, 2016, 2017, 2018, 2019]",ME402.NR00.jpg,ME402conn.jpg
ME403.NLR0.,CAN,Done,TOP50,,,,,,,MS-36028 (63R),,,Yes,2184601900 2184602300 2184604400 2184605600 A2184601900 A218460190080 A2184602300 A218460230080 A2184602500 A218460250080 A2184602700 A2184602900 A2184604400 A218460440080 A2184604700 A218460470080 A2184605000 A2184605600 A2184606400 A2184607300 ,MERCEDES-BENZ,"MERCEDES-BENZ CLS (C218) [2011, 2012, 2013, 2014], MERCEDES-BENZ CLS Shooting Brake (X218) [2012, 2013, 2014]",ME403.NLR0.jpg,ME403conn.jpg
"ME403.NRR0.
",CAN,Done,TOP50,,,,,,,MS-36028 (63R),,,Yes,A2184604800 A2184605700 ,MERCEDES-BENZ,"MERCEDES-BENZ CLS (C218) [2011, 2012, 2013, 2014], MERCEDES-BENZ CLS Shooting Brake (X218) [2012, 2013, 2014]",ME403.NRR0.jpg,ME403conn.jpg
ME405.NLA0.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,4474603100 4474603700 A4474602200 A4474603100 A4474603700 ,MERCEDES-BENZ,"MERCEDES-BENZ V-CLASS (W447) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",ME405.NLA0.jpg,No
ME405.NLF0.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,4474603200 A4474602300 A4474603200 A4474609800 ,MERCEDES-BENZ,"MERCEDES-BENZ VITO фургон (W447) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",ME405.NLF0.jpg,No
ME405.NLR0.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,4474601500 4474602000 4474602900 44746029000 4474602901 A4474601000 A4474601500 A4474602000 A4474602900 A4474602901 ,MERCEDES-BENZ,"MERCEDES-BENZ V-CLASS (W447) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",ME405.NLR0.jpg,No
ME405.NRA0.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,4474601100 4474601600 4474602100 4474603000 A4474601100 A4474601600 A4474602100 A4474603000 ,MERCEDES-BENZ,"MERCEDES-BENZ V-CLASS (W447) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MERCEDES-BENZ VITO фургон (W447) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MERCEDES-BENZ VITO Mixto (W447) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MERCEDES-BENZ VITO Tourer (W447) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], MERCEDES-BENZ MARCO POLO Camper (W447) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
ME405.NRR0.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,A4474604600 ,MERCEDES-BENZ,"MERCEDES-BENZ V-CLASS (W447) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
ME406.NLA0.,CAN,Done,TOP50,,,,,,,MS-36028 (63R),,,Yes,2074602700 2074603200 2124606300 2124607700 2124608400 2124609000 2124609800 2124609900 2184605800 2184606600 2184607800 A2074602700 A2124604500 A2124605200 A2124605600 A2124606300 A21246063000 A2124607100 A2124607700 A2124608400 A2124609000 A2124609800 A2124609900 A2184605800 A2184606600 A2184607800 A2184608200 ,MERCEDES-BENZ,"MERCEDES-BENZ E-CLASS (W212) [2009, 2010, 2011, 2012, 2013, 2014, 2015], MERCEDES-BENZ CLS (C218) [2011, 2012, 2013, 2014]",ME406.NLA0.jpg,ME406conn.jpg
ME423.NL00.,CAN,Done,TOP100,,,,,,,MS-36028 (63R),,,Yes,2044601501 2044601901 2044602101 2044602501 A2044601201 A2044601501 A2044601701 A2044601901 A204460190180 A2044602101 A2044602301 A2044602501 A20446025010080 A2044607600 ,MERCEDES-BENZ,"MERCEDES-BENZ GLK-CLASS (X204) [2009, 2010, 2011, 2012, 2013, 2014, 2015]",ME423.NL00.jpg,ME406conn.jpg
ME423.SL00.,CAN,Done,TOP100,,,,,,,MS-36028 (63R),,,Yes,A2044601101 A2044601601 A2044601801 A2044602001 A2044602201 A2044602401 A2044602601 A2044609500 ,MERCEDES-BENZ,"MERCEDES-BENZ GLK-CLASS (X204) [2009, 2010, 2011, 2012, 2013, 2014, 2015]",No,ME406conn.jpg
ME415.NLR0.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,2314602100 2314602700 2314603100 A2314602100 A2314602700 A2314603100 A2314603600 A2314603800 A2314606900 ,MERCEDES-BENZ,"MERCEDES-BENZ SL (R231) [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",ME415.NLR0.jpg,No
ME415.ALR0.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,A2314603400 A2314602900,MERCEDES-BENZ,"MERCEDES-BENZ SL (R231) [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
